NASDAQ,ABXA,2004-02-12,5.38,5.38,5.30,5.35,324800,5.35
NASDAQ,ABXA,2004-02-11,5.26,5.40,5.25,5.38,198800,5.38
NASDAQ,ABXA,2004-02-10,5.46,5.47,5.15,5.30,505300,5.30
NASDAQ,ABXA,2004-02-09,5.61,5.66,5.47,5.47,577900,5.47
NASDAQ,ABXA,2004-02-06,5.70,6.00,5.47,5.55,417300,5.55
NASDAQ,ABXA,2004-02-05,5.72,5.82,5.66,5.70,770300,5.70
NASDAQ,ABXA,2004-02-04,5.50,5.76,5.45,5.73,981900,5.73
NASDAQ,ABXA,2004-02-03,5.43,5.53,5.43,5.50,115400,5.50
NASDAQ,ABXA,2004-02-02,5.45,5.60,5.43,5.50,185400,5.50
NASDAQ,ABXA,2004-01-30,5.60,5.61,5.48,5.55,501500,5.55
NASDAQ,ABXA,2004-01-29,5.65,5.70,5.51,5.65,645200,5.65
NASDAQ,ABXA,2004-01-28,5.63,5.80,5.62,5.67,600200,5.67
NASDAQ,ABXA,2004-01-27,5.15,6.00,5.10,5.67,1320400,5.67
NASDAQ,ABXA,2004-01-26,5.10,5.14,5.05,5.14,635100,5.14
NASDAQ,ABXA,2004-01-23,5.04,5.10,4.95,5.07,323300,5.07
NASDAQ,ABXA,2004-01-22,4.85,5.04,4.80,5.00,395900,5.00
NASDAQ,ABXA,2004-01-21,4.95,4.95,4.77,4.85,379100,4.85
NASDAQ,ABXA,2004-01-20,5.10,5.14,4.70,4.80,606500,4.80
NASDAQ,ABXA,2004-01-16,4.99,5.13,4.95,5.11,1128700,5.11
NASDAQ,ABXA,2004-01-15,4.71,4.99,4.71,4.96,374500,4.96
NASDAQ,ABXA,2004-01-14,4.65,4.74,4.64,4.74,441800,4.74
NASDAQ,ABXA,2004-01-13,4.70,4.73,4.65,4.68,144600,4.68
NASDAQ,ABXA,2004-01-12,4.75,4.75,4.70,4.70,146000,4.70
NASDAQ,ABXA,2004-01-09,4.70,4.76,4.65,4.75,185100,4.75
NASDAQ,ABXA,2004-01-08,4.64,4.72,4.64,4.70,304500,4.70
NASDAQ,ABXA,2004-01-07,4.52,4.71,4.50,4.65,386500,4.65
NASDAQ,ABXA,2004-01-06,4.40,4.70,4.40,4.52,1030800,4.52
NASDAQ,ABXA,2004-01-05,4.26,4.41,4.25,4.40,313100,4.40
NASDAQ,ABXA,2004-01-02,4.37,4.40,4.24,4.28,221700,4.28
NASDAQ,ABXA,2003-12-31,4.22,4.35,4.22,4.30,250100,4.30
NASDAQ,ABXA,2003-12-30,4.50,4.50,4.19,4.25,280400,4.25
NASDAQ,ABXA,2003-12-29,4.13,4.36,4.13,4.33,850500,4.33
NASDAQ,ABXA,2003-12-26,4.15,4.20,4.11,4.14,143600,4.14
NASDAQ,ABXA,2003-12-24,4.14,4.15,4.11,4.14,129900,4.14
NASDAQ,ABXA,2003-12-23,4.24,4.24,4.03,4.08,787300,4.08
NASDAQ,ABXA,2003-12-22,4.10,4.10,3.80,3.97,150400,3.97
NASDAQ,ABXA,2003-12-19,3.55,4.10,3.55,4.09,1797800,4.09
NASDAQ,ABXA,2003-12-18,3.40,3.70,3.40,3.64,120900,3.64
NASDAQ,ABXA,2003-12-17,3.35,3.44,3.35,3.42,701600,3.42
NASDAQ,ABXA,2003-12-16,3.35,3.40,3.33,3.39,298100,3.39
NASDAQ,ABXA,2003-12-15,3.48,3.50,3.37,3.37,342400,3.37
NASDAQ,ABXA,2003-12-12,3.51,3.51,3.46,3.50,77000,3.50
NASDAQ,ABXA,2003-12-11,3.60,3.60,3.50,3.54,108200,3.54
NASDAQ,ABXA,2003-12-10,3.55,3.60,3.30,3.60,789100,3.60
NASDAQ,ABXA,2003-12-09,3.66,3.66,3.60,3.62,517600,3.62
NASDAQ,ABXA,2003-12-08,3.79,3.80,3.67,3.68,151400,3.68
NASDAQ,ABXA,2003-12-05,3.88,3.88,3.76,3.80,257100,3.80
NASDAQ,ABXA,2003-12-04,3.85,3.90,3.85,3.90,144800,3.90
NASDAQ,ABXA,2003-12-03,3.86,3.90,3.84,3.88,124800,3.88
NASDAQ,ABXA,2003-12-02,4.01,4.02,3.83,3.88,264200,3.88
NASDAQ,ABXA,2003-12-01,3.95,4.02,3.93,4.01,144900,4.01
NASDAQ,ABXA,2003-11-28,3.91,3.95,3.80,3.95,56900,3.95
NASDAQ,ABXA,2003-11-26,3.80,3.92,3.80,3.90,231000,3.90
NASDAQ,ABXA,2003-11-25,3.90,3.94,3.80,3.85,551000,3.85
NASDAQ,ABXA,2003-11-24,3.93,3.93,3.80,3.90,210800,3.90
NASDAQ,ABXA,2003-11-21,4.07,4.10,3.86,3.95,403800,3.95
NASDAQ,ABXA,2003-11-20,3.86,3.89,3.80,3.85,86600,3.85
NASDAQ,ABXA,2003-11-19,4.01,4.01,3.83,3.90,442500,3.90
NASDAQ,ABXA,2003-11-18,3.62,4.20,3.56,4.05,1339100,4.05
NASDAQ,ABXA,2003-11-17,3.59,3.64,3.35,3.62,1305500,3.62
NASDAQ,ABXA,2003-11-14,3.10,3.60,3.10,3.60,1826400,3.60
NASDAQ,ABXA,2003-11-13,3.15,3.19,3.05,3.15,863600,3.15
NASDAQ,ABXA,2003-11-12,3.18,3.23,3.15,3.17,193700,3.17
NASDAQ,ABXA,2003-11-11,3.26,3.30,3.15,3.18,783200,3.18
NASDAQ,ABXA,2003-11-10,3.35,3.35,3.20,3.26,686900,3.26
NASDAQ,ABXA,2003-11-07,3.40,3.40,3.30,3.31,281300,3.31
NASDAQ,ABXA,2003-11-06,3.30,3.40,3.10,3.40,606900,3.40
NASDAQ,ABXA,2003-11-05,3.65,3.70,3.25,3.28,656000,3.28
NASDAQ,ABXA,2003-11-04,3.65,3.65,3.60,3.65,814300,3.65
NASDAQ,ABXA,2003-11-03,3.49,3.70,3.48,3.65,773400,3.65
NASDAQ,ABXA,2003-10-31,3.21,3.52,3.18,3.50,425100,3.50
NASDAQ,ABXA,2003-10-30,3.20,3.30,3.17,3.21,226700,3.21
NASDAQ,ABXA,2003-10-29,3.41,3.42,3.18,3.30,254500,3.30
NASDAQ,ABXA,2003-10-28,3.35,3.43,3.34,3.42,331700,3.42
NASDAQ,ABXA,2003-10-27,3.11,3.35,3.11,3.35,318900,3.35
NASDAQ,ABXA,2003-10-24,3.04,3.11,2.89,3.10,985000,3.10
NASDAQ,ABXA,2003-10-23,3.18,3.18,3.05,3.05,471200,3.05
NASDAQ,ABXA,2003-10-22,3.39,3.39,3.15,3.17,541300,3.17
NASDAQ,ABXA,2003-10-21,3.49,3.49,3.24,3.39,756300,3.39
NASDAQ,ABXA,2003-10-20,3.56,3.56,3.45,3.48,293300,3.48
NASDAQ,ABXA,2003-10-17,3.60,3.60,3.40,3.48,1057600,3.48
NASDAQ,ABXA,2003-10-16,3.71,3.75,3.56,3.59,567000,3.59
NASDAQ,ABXA,2003-10-15,3.35,3.63,3.00,3.59,1321900,3.59
NASDAQ,ABXA,2003-10-14,3.08,3.31,3.06,3.30,617800,3.30
NASDAQ,ABXA,2003-10-13,3.19,3.19,3.00,3.08,379900,3.08
NASDAQ,ABXA,2003-10-10,3.05,3.18,3.05,3.16,476100,3.16
NASDAQ,ABXA,2003-10-09,2.89,3.13,2.89,3.07,1230400,3.07
NASDAQ,ABXA,2003-10-08,2.61,2.94,2.60,2.89,1377300,2.89
NASDAQ,ABXA,2003-10-07,2.57,2.62,2.57,2.60,283900,2.60
NASDAQ,ABXA,2003-10-06,2.55,2.61,2.55,2.56,629500,2.56
NASDAQ,ABXA,2003-10-03,2.48,2.58,2.45,2.56,1179200,2.56
NASDAQ,ABXA,2003-10-02,2.47,2.50,2.43,2.45,1365800,2.45
NASDAQ,ABXA,2003-10-01,2.49,2.50,2.40,2.48,686700,2.48
NASDAQ,ABXA,2003-09-30,2.52,2.55,2.45,2.48,585700,2.48
NASDAQ,ABXA,2003-09-29,2.59,2.60,2.46,2.52,611600,2.52
NASDAQ,ABXA,2003-09-26,2.66,2.70,2.59,2.59,323700,2.59
NASDAQ,ABXA,2003-09-25,2.64,2.69,2.60,2.65,99900,2.65
NASDAQ,ABXA,2003-09-24,2.68,2.70,2.60,2.63,174000,2.63
NASDAQ,ABXA,2003-09-23,2.60,2.70,2.58,2.68,261400,2.68
NASDAQ,ABXA,2003-09-22,2.68,2.70,2.58,2.59,1358200,2.59
NASDAQ,ABXA,2003-09-19,2.74,2.75,2.40,2.72,1668900,2.72
NASDAQ,ABXA,2003-09-18,2.73,2.75,2.53,2.73,2908700,2.73
NASDAQ,ABXA,2003-09-17,2.35,2.53,2.31,2.53,1066000,2.53
NASDAQ,ABXA,2003-09-16,2.38,2.42,2.30,2.31,913600,2.31
NASDAQ,ABXA,2003-09-15,2.47,2.47,2.39,2.40,446900,2.40
NASDAQ,ABXA,2003-09-12,2.40,2.47,2.35,2.43,603700,2.43
NASDAQ,ABXA,2003-09-11,2.22,2.41,2.19,2.38,775100,2.38
NASDAQ,ABXA,2003-09-10,2.25,2.27,2.18,2.22,1292700,2.22
NASDAQ,ABXA,2003-09-09,2.39,2.39,2.22,2.26,1310900,2.26
NASDAQ,ABXA,2003-09-08,2.51,2.53,2.36,2.39,1095000,2.39
NASDAQ,ABXA,2003-09-05,2.51,2.55,2.41,2.48,1697500,2.48
NASDAQ,ABXA,2003-09-04,2.34,2.51,2.29,2.49,2533000,2.49
NASDAQ,ABXA,2003-09-03,2.43,2.43,2.27,2.31,2478200,2.31
NASDAQ,ABXA,2003-09-02,2.39,2.45,2.35,2.42,1388300,2.42
NASDAQ,ABXA,2003-08-29,2.48,2.50,2.01,2.35,1815700,2.35
NASDAQ,ABXA,2003-08-28,2.25,2.52,2.24,2.45,4026200,2.45
NASDAQ,ABXA,2003-08-27,1.96,2.25,1.95,2.20,2128900,2.20
NASDAQ,ABXA,2003-08-26,1.97,2.00,1.94,1.97,2692300,1.97
NASDAQ,ABXA,2003-08-25,1.85,1.95,1.84,1.95,1436700,1.95
NASDAQ,ABXA,2003-08-22,1.80,1.86,1.78,1.84,1487400,1.84
NASDAQ,ABXA,2003-08-21,1.75,1.80,1.67,1.80,845700,1.80
NASDAQ,ABXA,2003-08-20,1.69,1.76,1.60,1.75,2586100,1.75
NASDAQ,ABXA,2003-08-19,1.60,1.68,1.47,1.64,4187600,1.64
NASDAQ,ABXA,2003-08-18,1.56,1.70,1.49,1.55,4077800,1.55
NASDAQ,ABXA,2003-08-15,1.70,1.75,1.51,1.51,1366600,1.51
NASDAQ,ABXA,2003-08-14,1.90,1.90,1.70,1.75,1522100,1.75
NASDAQ,ABXA,2003-08-13,1.80,1.90,1.80,1.90,749400,1.90
NASDAQ,ABXA,2003-08-12,1.60,1.82,1.60,1.80,959100,1.80
NASDAQ,ABXA,2003-08-11,1.51,1.60,1.51,1.60,822600,1.60
NASDAQ,ABXA,2003-08-08,1.53,1.55,1.45,1.51,921600,1.51
NASDAQ,ABXA,2003-08-07,1.55,1.55,1.45,1.51,1088000,1.51
NASDAQ,ABXA,2003-08-06,1.55,1.61,1.50,1.50,794800,1.50
NASDAQ,ABXA,2003-08-05,1.75,1.75,1.48,1.51,1195400,1.51
NASDAQ,ABXA,2003-08-04,1.78,1.78,1.70,1.75,383400,1.75
NASDAQ,ABXA,2003-08-01,1.78,1.78,1.75,1.78,599000,1.78
NASDAQ,ABXA,2003-07-31,1.65,1.85,1.60,1.75,6330200,1.75
NASDAQ,ABXA,2003-07-30,1.20,1.60,1.15,1.55,5020500,1.55
NASDAQ,ABXA,2003-07-29,1.20,1.25,1.10,1.20,1385900,1.20
NASDAQ,ABXA,2003-07-28,1.30,1.50,1.20,1.20,3787000,1.20
NASDAQ,ABXA,2003-07-25,0.90,1.40,0.90,1.35,11532200,1.35
NASDAQ,ABXA,2003-07-24,0.65,0.95,0.60,0.90,8900400,0.90
NASDAQ,AIPC,2010-02-08,39.20,39.20,37.58,38.34,438000,38.34
NASDAQ,AIPC,2010-02-05,37.60,39.21,37.15,39.21,558000,39.21
NASDAQ,AIPC,2010-02-04,35.38,37.68,35.38,37.50,758300,37.50
NASDAQ,AIPC,2010-02-03,34.95,35.38,34.66,35.13,135000,35.13
NASDAQ,AIPC,2010-02-02,34.92,35.03,34.66,34.93,102300,34.93
NASDAQ,AIPC,2010-02-01,34.28,35.04,34.28,34.97,145200,34.97
NASDAQ,AIPC,2010-01-29,34.50,34.70,34.15,34.26,90000,34.26
NASDAQ,AIPC,2010-01-28,34.76,34.98,34.15,34.28,82500,34.28
NASDAQ,AIPC,2010-01-27,34.30,34.87,34.30,34.75,55800,34.75
NASDAQ,AIPC,2010-01-26,34.80,34.89,34.27,34.47,65700,34.47
NASDAQ,AIPC,2010-01-25,35.08,35.08,34.11,34.91,139600,34.91
NASDAQ,AIPC,2010-01-22,34.80,35.16,34.74,34.86,121800,34.86
NASDAQ,AIPC,2010-01-21,35.12,35.35,34.49,34.76,120600,34.76
NASDAQ,AIPC,2010-01-20,35.08,35.29,34.70,34.99,74900,34.99
NASDAQ,AIPC,2010-01-19,35.11,35.97,35.05,35.30,236500,35.30
NASDAQ,AIPC,2010-01-15,35.70,35.70,34.78,34.98,159200,34.98
NASDAQ,AIPC,2010-01-14,35.90,35.91,35.53,35.53,129100,35.53
NASDAQ,AIPC,2010-01-13,35.23,35.94,35.22,35.87,244700,35.87
NASDAQ,AIPC,2010-01-12,34.83,35.10,34.58,35.07,133900,35.07
NASDAQ,AIPC,2010-01-11,35.25,35.30,34.52,35.04,179000,35.04
NASDAQ,AIPC,2010-01-08,34.26,35.27,34.26,35.00,238500,35.00
NASDAQ,AIPC,2010-01-07,34.41,34.44,33.88,34.20,114200,34.20
NASDAQ,AIPC,2010-01-06,34.82,34.98,34.35,34.38,152100,34.38
NASDAQ,AIPC,2010-01-05,35.16,36.06,34.83,34.90,339800,34.90
NASDAQ,AIPC,2010-01-04,35.30,35.63,34.58,35.24,123600,35.24
NASDAQ,AIPC,2009-12-31,35.25,35.26,34.64,34.79,115200,34.79
NASDAQ,AIPC,2009-12-30,34.85,35.40,34.03,35.30,160600,35.30
NASDAQ,AIPC,2009-12-29,34.99,35.19,34.74,35.09,65300,35.09
NASDAQ,AIPC,2009-12-28,34.93,35.02,34.74,34.97,117900,34.97
NASDAQ,AIPC,2009-12-24,34.65,35.00,34.32,34.92,116900,34.92
NASDAQ,AIPC,2009-12-23,33.98,34.68,33.95,34.67,151500,34.67
NASDAQ,AIPC,2009-12-22,33.90,33.95,33.42,33.80,112400,33.80
NASDAQ,AIPC,2009-12-21,32.87,34.19,32.38,33.79,213500,33.79
NASDAQ,AIPC,2009-12-18,32.95,32.95,32.31,32.83,241000,32.83
NASDAQ,AIPC,2009-12-17,32.50,32.82,32.24,32.62,218400,32.62
NASDAQ,AIPC,2009-12-16,32.83,33.19,32.65,32.66,177200,32.66
NASDAQ,AIPC,2009-12-15,32.91,33.45,32.70,32.72,214300,32.72
NASDAQ,AIPC,2009-12-14,32.66,33.04,32.51,32.98,191200,32.98
NASDAQ,AIPC,2009-12-11,32.65,32.81,32.50,32.52,87800,32.52
NASDAQ,AIPC,2009-12-10,32.68,32.85,32.41,32.52,173500,32.52
NASDAQ,AIPC,2009-12-09,32.50,32.88,32.17,32.82,267800,32.82
NASDAQ,AIPC,2009-12-08,32.28,32.77,32.14,32.45,226000,32.45
NASDAQ,AIPC,2009-12-07,32.51,32.95,32.26,32.91,315200,32.91
NASDAQ,AIPC,2009-12-04,32.06,32.75,31.99,32.32,312100,32.32
NASDAQ,AIPC,2009-12-03,32.69,32.78,31.91,31.93,198600,31.93
NASDAQ,AIPC,2009-12-02,32.11,32.93,32.11,32.51,412900,32.51
NASDAQ,AIPC,2009-12-01,31.96,32.31,31.91,32.14,357200,32.14
NASDAQ,AIPC,2009-11-30,32.01,32.32,31.70,31.89,314500,31.89
NASDAQ,AIPC,2009-11-27,31.82,32.42,31.45,32.10,159500,32.10
NASDAQ,AIPC,2009-11-25,31.62,32.44,31.30,32.29,513400,32.29
NASDAQ,AIPC,2009-11-24,30.45,31.60,30.20,31.46,662900,31.46
NASDAQ,AIPC,2009-11-23,29.40,29.72,29.21,29.55,354900,29.55
NASDAQ,AIPC,2009-11-20,28.64,29.26,28.49,29.26,197300,29.26
NASDAQ,AIPC,2009-11-19,28.75,28.88,28.12,28.83,196600,28.83
NASDAQ,AIPC,2009-11-18,28.86,29.34,28.58,28.79,128800,28.79
NASDAQ,AIPC,2009-11-17,29.38,29.50,28.58,28.77,116400,28.77
NASDAQ,AIPC,2009-11-16,28.80,29.56,28.77,29.50,243800,29.50
NASDAQ,AIPC,2009-11-13,28.63,29.00,28.48,28.76,111600,28.76
NASDAQ,AIPC,2009-11-12,28.66,29.09,28.36,28.52,206300,28.52
NASDAQ,AIPC,2009-11-11,29.00,29.08,28.44,28.82,220700,28.82
NASDAQ,AIPC,2009-11-10,28.46,29.17,28.33,28.83,274600,28.83
NASDAQ,AIPC,2009-11-09,28.44,29.11,27.67,28.64,203500,28.64
NASDAQ,AIPC,2009-11-06,26.20,28.27,26.20,28.25,279100,28.25
NASDAQ,AIPC,2009-11-05,26.00,26.46,26.00,26.22,218600,26.22
NASDAQ,AIPC,2009-11-04,26.75,27.00,26.00,26.00,296900,26.00
NASDAQ,AIPC,2009-11-03,27.12,27.12,26.09,26.60,265400,26.60
NASDAQ,AIPC,2009-11-02,27.28,27.75,26.85,27.16,245400,27.16
NASDAQ,AIPC,2009-10-30,27.79,27.79,27.09,27.09,138700,27.09
NASDAQ,AIPC,2009-10-29,27.17,27.96,26.67,27.85,325300,27.85
NASDAQ,AIPC,2009-10-28,28.00,28.79,27.02,27.03,316500,27.03
NASDAQ,AIPC,2009-10-27,28.46,28.99,28.38,28.60,162900,28.60
NASDAQ,AIPC,2009-10-26,28.65,28.74,28.06,28.56,275300,28.56
NASDAQ,AIPC,2009-10-23,28.50,28.76,28.41,28.61,143400,28.61
NASDAQ,AIPC,2009-10-22,28.21,28.60,27.73,28.56,141700,28.56
NASDAQ,AIPC,2009-10-21,28.27,28.94,28.09,28.18,188000,28.18
NASDAQ,AIPC,2009-10-20,28.52,28.59,28.32,28.47,345500,28.47
NASDAQ,AIPC,2009-10-19,29.04,29.19,28.54,28.60,202600,28.60
NASDAQ,AIPC,2009-10-16,28.94,29.22,28.61,28.80,124900,28.80
NASDAQ,AIPC,2009-10-15,28.72,29.31,28.50,28.90,118000,28.90
NASDAQ,AIPC,2009-10-14,29.15,29.15,28.48,28.92,161400,28.92
NASDAQ,AIPC,2009-10-13,28.97,29.20,28.62,29.00,342600,29.00
NASDAQ,AIPC,2009-10-12,28.92,29.35,28.62,29.07,247400,29.07
NASDAQ,AIPC,2009-10-09,28.60,29.12,28.43,29.05,159900,29.05
NASDAQ,AIPC,2009-10-08,28.19,28.70,28.04,28.57,261000,28.57
NASDAQ,AIPC,2009-10-07,27.60,28.25,27.30,28.23,197300,28.23
NASDAQ,AIPC,2009-10-06,27.32,27.72,27.05,27.71,294000,27.71
NASDAQ,AIPC,2009-10-05,27.52,28.00,27.14,27.35,295100,27.35
NASDAQ,AIPC,2009-10-02,27.05,27.71,27.00,27.57,282100,27.57
NASDAQ,AIPC,2009-10-01,27.18,27.30,27.04,27.21,304400,27.21
NASDAQ,AIPC,2009-09-30,28.18,28.38,27.05,27.18,612800,27.18
NASDAQ,AIPC,2009-09-29,28.33,28.58,28.00,28.21,265400,28.21
NASDAQ,AIPC,2009-09-28,28.19,28.50,27.65,28.25,448000,28.25
NASDAQ,AIPC,2009-09-25,28.34,28.56,27.64,28.00,421900,28.00
NASDAQ,AIPC,2009-09-24,27.64,28.29,27.45,28.23,421100,28.23
NASDAQ,AIPC,2009-09-23,27.15,27.91,27.02,27.54,424700,27.54
NASDAQ,AIPC,2009-09-22,29.25,29.27,26.95,27.17,1247900,27.17
NASDAQ,AIPC,2009-09-21,29.91,29.91,29.12,29.42,282100,29.42
NASDAQ,AIPC,2009-09-18,30.63,31.00,29.35,29.94,352000,29.94
NASDAQ,AIPC,2009-09-17,30.77,30.94,30.50,30.50,118900,30.50
NASDAQ,AIPC,2009-09-16,31.15,31.46,30.28,30.77,183400,30.77
NASDAQ,AIPC,2009-09-15,32.00,32.46,30.71,31.03,362500,31.03
NASDAQ,AIPC,2009-09-14,31.86,32.30,31.72,32.08,174300,32.08
NASDAQ,AIPC,2009-09-11,31.87,32.19,31.70,32.01,126900,32.01
NASDAQ,AIPC,2009-09-10,31.48,32.25,31.38,31.84,140500,31.84
NASDAQ,AIPC,2009-09-09,31.90,31.90,30.91,31.58,153000,31.58
NASDAQ,AIPC,2009-09-08,31.03,32.00,31.03,31.82,155900,31.82
NASDAQ,AIPC,2009-09-04,30.84,31.00,30.61,30.98,105600,30.98
NASDAQ,AIPC,2009-09-03,30.50,30.79,30.33,30.69,101300,30.69
NASDAQ,AIPC,2009-09-02,29.48,30.66,29.40,30.46,155300,30.46
NASDAQ,AIPC,2009-09-01,30.17,30.61,29.41,29.61,242100,29.61
NASDAQ,AIPC,2009-08-31,30.10,30.91,29.99,30.26,230400,30.26
NASDAQ,AIPC,2009-08-28,30.40,30.81,30.08,30.18,172100,30.18
NASDAQ,AIPC,2009-08-27,30.78,30.94,30.05,30.39,139900,30.39
NASDAQ,AIPC,2009-08-26,30.33,30.99,30.01,30.96,234200,30.96
NASDAQ,AIPC,2009-08-25,31.00,31.34,30.50,30.54,229700,30.54
NASDAQ,AIPC,2009-08-24,31.01,31.12,30.60,31.00,176900,31.00
NASDAQ,AIPC,2009-08-21,31.28,31.28,30.33,30.71,220400,30.71
NASDAQ,AIPC,2009-08-20,30.30,31.01,30.17,30.88,158800,30.88
NASDAQ,AIPC,2009-08-19,30.05,30.46,29.85,30.33,160200,30.33
NASDAQ,AIPC,2009-08-18,29.75,30.58,29.70,30.41,180700,30.41
NASDAQ,AIPC,2009-08-17,30.12,30.63,29.50,30.32,180700,30.32
NASDAQ,AIPC,2009-08-14,31.02,31.02,29.50,30.33,237700,30.33
NASDAQ,AIPC,2009-08-13,30.09,31.43,29.56,31.24,185400,31.24
NASDAQ,AIPC,2009-08-12,30.34,30.94,29.94,30.14,149000,30.14
NASDAQ,AIPC,2009-08-11,30.58,30.58,28.50,30.18,515400,30.18
NASDAQ,AIPC,2009-08-10,30.81,31.11,30.27,30.52,244300,30.52
NASDAQ,AIPC,2009-08-07,31.65,31.65,30.29,30.76,260200,30.76
NASDAQ,AIPC,2009-08-06,32.71,33.00,29.84,30.29,689000,30.29
NASDAQ,AIPC,2009-08-05,31.98,32.00,31.10,31.90,256700,31.90
NASDAQ,AIPC,2009-08-04,31.79,32.24,31.39,31.80,242600,31.80
NASDAQ,AIPC,2009-08-03,31.95,32.20,31.01,31.75,327600,31.75
NASDAQ,AIPC,2009-07-31,31.45,32.18,31.15,31.46,230300,31.46
NASDAQ,AIPC,2009-07-30,31.75,32.19,31.09,31.31,268000,31.31
NASDAQ,AIPC,2009-07-29,31.10,32.13,30.77,31.59,383800,31.59
NASDAQ,AIPC,2009-07-28,31.00,31.20,30.29,31.10,359100,31.10
NASDAQ,AIPC,2009-07-27,29.72,30.52,29.50,30.52,332600,30.52
NASDAQ,AIPC,2009-07-24,29.80,30.37,29.30,30.03,274200,30.03
NASDAQ,AIPC,2009-07-23,29.50,30.73,29.45,30.33,397600,30.33
NASDAQ,AIPC,2009-07-22,29.49,29.63,28.77,29.35,310500,29.35
NASDAQ,AIPC,2009-07-21,30.34,30.48,29.28,29.49,248900,29.49
NASDAQ,AIPC,2009-07-20,30.60,30.95,30.00,30.21,224800,30.21
NASDAQ,AIPC,2009-07-17,30.79,31.09,29.31,30.56,303200,30.56
NASDAQ,AIPC,2009-07-16,30.31,31.65,29.69,30.70,407000,30.70
NASDAQ,AIPC,2009-07-15,29.94,30.34,29.78,30.27,434400,30.27
NASDAQ,AIPC,2009-07-14,29.50,29.92,28.76,29.81,300700,29.81
NASDAQ,AIPC,2009-07-13,29.01,29.97,28.88,29.49,340200,29.49
NASDAQ,AIPC,2009-07-10,28.78,29.17,27.94,29.13,165300,29.13
NASDAQ,AIPC,2009-07-09,29.03,29.34,28.20,28.78,233400,28.78
NASDAQ,AIPC,2009-07-08,28.75,29.43,28.16,28.90,286800,28.90
NASDAQ,AIPC,2009-07-07,29.10,29.12,28.40,28.64,271000,28.64
NASDAQ,AIPC,2009-07-06,28.74,29.37,28.25,29.12,262200,29.12
NASDAQ,AIPC,2009-07-02,29.72,29.83,28.51,28.67,287900,28.67
NASDAQ,AIPC,2009-07-01,29.28,30.07,29.26,29.83,333400,29.83
NASDAQ,AIPC,2009-06-30,28.61,29.23,28.34,29.15,385000,29.15
NASDAQ,AIPC,2009-06-29,29.57,29.68,28.41,28.59,453800,28.59
NASDAQ,AIPC,2009-06-26,29.06,30.87,27.84,29.57,4754100,29.57
NASDAQ,AIPC,2009-06-25,27.92,28.87,27.21,28.81,425200,28.81
NASDAQ,AIPC,2009-06-24,27.75,28.27,27.13,27.84,346800,27.84
NASDAQ,AIPC,2009-06-23,27.15,27.61,26.88,27.49,203400,27.49
NASDAQ,AIPC,2009-06-22,26.60,28.49,26.60,26.96,595000,26.96
NASDAQ,AIPC,2009-06-19,27.93,28.89,27.83,28.82,244200,28.82
NASDAQ,AIPC,2009-06-18,26.58,28.19,26.58,28.03,434500,28.03
NASDAQ,AIPC,2009-06-17,25.83,26.86,25.49,26.86,308600,26.86
NASDAQ,AIPC,2009-06-16,27.17,27.75,25.62,25.73,471300,25.73
NASDAQ,AIPC,2009-06-15,27.82,27.86,27.15,27.37,236900,27.37
NASDAQ,AIPC,2009-06-12,28.06,28.53,27.32,27.82,238300,27.82
NASDAQ,AIPC,2009-06-11,28.14,28.48,27.83,28.09,203500,28.09
NASDAQ,AIPC,2009-06-10,28.90,28.93,27.56,27.89,446300,27.89
NASDAQ,AIPC,2009-06-09,29.10,29.10,28.65,29.00,225700,29.00
NASDAQ,AIPC,2009-06-08,28.05,29.00,28.05,28.98,256300,28.98
NASDAQ,AIPC,2009-06-05,29.00,29.00,28.15,28.45,199500,28.45
NASDAQ,AIPC,2009-06-04,28.73,29.00,28.37,28.98,300500,28.98
NASDAQ,AIPC,2009-06-03,28.60,29.00,28.06,29.00,306500,29.00
NASDAQ,AIPC,2009-06-02,27.17,28.50,26.80,28.48,421800,28.48
NASDAQ,AIPC,2009-06-01,28.00,28.05,26.85,27.44,617100,27.44
NASDAQ,AIPC,2009-05-29,25.48,27.65,25.30,27.65,1292000,27.65
NASDAQ,AIPC,2009-05-28,25.07,25.45,24.64,25.24,462900,25.24
NASDAQ,AIPC,2009-05-27,25.10,25.33,24.51,25.22,763700,25.22
NASDAQ,AIPC,2009-05-26,24.85,25.76,24.12,25.33,678400,25.33
NASDAQ,AIPC,2009-05-22,23.86,24.90,23.83,24.72,313600,24.72
NASDAQ,AIPC,2009-05-21,23.40,24.31,23.00,24.18,613800,24.18
NASDAQ,AIPC,2009-05-20,25.50,25.92,23.31,23.59,1104200,23.59
NASDAQ,AIPC,2009-05-19,25.60,26.19,25.28,25.49,531300,25.49
NASDAQ,AIPC,2009-05-18,28.48,28.50,25.50,25.64,1083000,25.64
NASDAQ,AIPC,2009-05-15,27.01,28.55,26.75,28.11,497400,28.11
NASDAQ,AIPC,2009-05-14,25.95,27.35,25.81,26.91,577600,26.91
NASDAQ,AIPC,2009-05-13,27.35,28.41,25.00,25.95,1887500,25.95
NASDAQ,AIPC,2009-05-12,28.98,29.57,25.50,27.47,3809400,27.47
NASDAQ,AIPC,2009-05-11,30.24,32.75,30.01,31.97,487400,31.97
NASDAQ,AIPC,2009-05-08,30.97,31.23,29.96,30.35,285700,30.35
NASDAQ,AIPC,2009-05-07,31.50,31.50,30.00,30.63,184300,30.63
